07/25/2017                                                                                                              Dynamic List Display                                                                                                                      1


	Order	Activity	Work cntr.	Operation short text	Op. Qty	Actl Start	Act. start	Act.finish	Act.finish	              Move time	             Queue time	Sys.Status	Duration	                  Setup	User field	User field	              Wait time
	161513289	0060	CMA12000	HUMS MECHANICAL	     1	07/22/2017	02:41:21	07/22/2017	04:51:13	                  0.000	                  4.000	PCNF PRT  REL	   30.0	                  3.000	0009224	07/22/2017	                  0.000
	161513289	0070	CMA13000	HUMS Test	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   40.0	                  4.800			                  0.000
	161513289	0080	CMQ13000	HUMS INSPECTION	     1		00:00:00		00:00:00	                  0.000	                  0.960	PRT  REL	   30.0	                  4.800			                  0.000
	161513289	9999	ZPD9LAST	LAST OPERATION	     1		00:00:00		00:00:00	                  0.000	                  0.000	PRT  REL	    0.0	                  0.000			                  0.000
	161522389	0005	KIT02000	KITTING	     1		00:00:00		00:00:00	                  0.000	                 16.000	PRT  REL	   20.0	                  5.000	0008934	06/29/2017	                  0.000
	161522389	0010	CMA12000	HUMS MECH ASSY	     1	07/05/2017	09:26:50	07/05/2017	10:41:35	                  0.000	                  4.000	PCNF PRT  REL	   41.4	                  2.400	QOP-189	07/05/2017	                  0.000
	161522389	0015	CMQ13000	HUMS INPROCESS INSPECT	     1	07/05/2017	10:26:20	07/05/2017	10:46:39	                  0.000	                  0.960	PCNF PRT  REL	    3.6	                  5.000	QOP-189	07/05/2017	                  0.000
	161522389	0030	CMA11000	HUMS ELECTRICAL ASSY	     1	07/24/2017	04:01:45	07/24/2017	04:51:22	                  0.000	                  4.000	PCNF PRT  REL	  162.0	                  7.200			                  0.000
	161522389	0035	CMQ13000	HUMS INPROCESS INSPECT 2	     1		00:00:00		00:00:00	                  0.000	                  0.960	PRT  REL	   10.8	                  5.000			                  0.000
	161522389	0060	CMA13000	HUMS PRETEST	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   20.0	                 25.000			                  0.000
	161522389	0070	CMA12000	HUMS FINAL MECH ASSY	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   10.0	                  5.000			                  0.000
	161522389	0100	PSA34000	PAINT	     1		00:00:00		00:00:00	                  0.000	                  8.000	PRT  REL	   12.0	                  9.000			                  0.000
	161522389	0105	CMA13000	HUMS FINAL TEST	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   57.0	                  6.000			                  0.000
	161522389	0130	CMQ13000	HUMS FINAL INSPECTION	     1		00:00:00		00:00:00	                  0.000	                  0.960	PRT  REL	   29.4	                  3.000			                  0.000
	161522389	9999	ZPD9LAST	LAST OPERATION	     1		00:00:00		00:00:00	                  0.000	                  0.000	PRT  REL	    0.0	                  0.000			                  0.000
	161522401	0005	KIT02000	KITTING	     1		00:00:00		00:00:00	                  0.000	                 16.000	PRT  REL	   20.0	                  5.000	0008934	06/29/2017	                  0.000
	161522401	0010	CMA12000	HUMS MECH ASSY	     1	06/30/2017	05:02:24	06/30/2017	05:57:03	                  0.000	                  4.000	PCNF PRT  REL	    9.0	                  2.400	QOP-189	06/30/2017	                  0.000
	161522401	0015	CMQ13000	HUMS INPROCESS INSPECT	     1	06/30/2017	05:16:35	06/30/2017	05:57:03	                  0.000	                  0.000	PCNF REL		                  0.000	QOP-189	06/30/2017	                  0.000
	161522401	0030	CMA11000	HUMS ELECTRICAL ASSY	     1	07/13/2017	03:46:28	07/18/2017	13:36:31	                  0.000	                  4.000	PCNF PRT  REL	  238.2	                 10.200	QOP-714	07/18/2017	                  0.000
	161522401	0040	CMQ13000	HUMS INPROCESS INSPECT 2	     1	07/24/2017	12:16:28	07/24/2017	12:36:39	                  0.000	                  0.000	PCNF REL		                  0.000	QOP-714	07/24/2017	                  0.000
	161522401	0060	CMA13000	HUMS PRETEST	     1	07/25/2017	07:01:58	07/25/2017	07:31:48	                  0.000	                  4.000	PCNF PRT  REL	   18.0	                 15.000	FCT-406	07/25/2017	                  0.000
	161522401	0070	CMA12000	HUMS FINAL MECH ASSY	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	    7.8	                  6.000			                  0.000
	161522401	0090	PSA34000	PAINT	     1		00:00:00		00:00:00	                  0.000	                  8.000	PRT  REL	    6.0	                  6.000			                  0.000
	161522401	0120	CMA13000	HUMS FINAL TEST	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   30.0	                  6.000			                  0.000
	161522401	0125	CMQ13000	HUMS FINAL INSPECTION	     1		00:00:00		00:00:00	                  0.000	                  0.000	REL		                  0.000			                  0.000
	161522401	9999	ZPD9LAST	LAST OPERATION	     1		00:00:00		00:00:00	                  0.000	                  0.000	PRT  REL	    0.0	                  0.000			                  0.000
	161522415	0001	KIT02000	KITTING	     1		00:00:00		00:00:00	                  0.000	                 16.000	PRT  REL	   60.0	                 10.000	0008934	06/30/2017	                  0.000
	161522415	0050	CMA11000	HUMS ASSEMBLY	     1	07/06/2017	06:46:40	07/06/2017	09:36:39	                  0.000	                  8.000	PCNF PRT  REL	  240.0	                 30.000	QOP-714	07/06/2017	                  0.000
	161522415	0055	CMQ13000	HUMS INPROCESS INSPECT	     1	07/06/2017	09:26:31	07/06/2017	09:41:43	                  0.000	                  4.000	PCNF PRT  REL	   10.0	                  5.000	QOP-714	07/06/2017	                  0.000
	161522415	0100	CMA13000	HUMS PROGRAMMING	     1	07/10/2017	03:51:26	07/10/2017	04:56:21	                  0.000	                  8.000	PCNF PRT  REL	   60.0	                 12.000	0046212	07/10/2017	                  0.000
	161522415	0150	CMA13000	HUMS CALIBRATION CHECK	     1	07/10/2017	04:36:18	07/10/2017	05:06:39	                  0.000	                  8.000	PCNF PRT  REL	   30.0	                 12.000	0046212	07/10/2017	                  0.000
	161522415	0180	CMA12000	HUMS MECH ASSY	     1	07/10/2017	07:16:40	07/10/2017	08:56:30	                  0.000	                  8.000	PCNF PRT  REL	   60.0	                 12.000	QOP-714	07/10/2017	                  0.000
	161522415	0185	CMQ13000	HUMS INPROCESS INSPECT 2	     1	07/10/2017	08:41:41	07/10/2017	09:32:27	                  0.000	                  4.000	PCNF PRT  REL	   10.0	                  5.000	QOP-714	07/10/2017	                  0.000
	161522415	0200	CMA13000	HUMS PRETEST	     1	07/12/2017	16:26:24	07/12/2017	17:11:31	                  0.000	                  4.000	PCNF PRT  REL	   30.0	                 24.000	0046212	07/12/2017	                  0.000
	161522415	0300	HNT11000	BURN-IN TEST	     1	07/13/2017	13:06:32	07/24/2017	13:06:26	                  0.000	                 16.000	PCNF PRT  REL	  120.0	                 42.000	ESS-110	07/24/2017	                  0.000
	161522415	0400	PSA34000	PAINT	     1		00:00:00		00:00:00	                  0.000	                 16.000	PRT  REL	   60.0	                 30.000	0009123	07/25/2017	                  0.000
	161522415	0500	CMA13000	HUMS FINAL TEST	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   60.0	                 24.000			                  0.000
	161522415	0600	CMQ13000	HUMS FINAL INSPECTION	     1		00:00:00		00:00:00	                  0.000	                 16.000	PRT  REL	   30.0	                 30.000			                  0.000
	161522415	9999	ZPD9LAST	LAST OPERATION	     1		00:00:00		00:00:00	                  0.000	                  0.000	PRT  REL	    0.0	                  0.000			                  0.000
	161532325	0010	CMA13000	Inspect and Test per ATP	     1	07/14/2017	10:46:20	07/14/2017	14:21:38	                  0.000	                 24.000	PCNF PRT  REL	   30.0	                  5.000	FCT-714	07/14/2017	                  0.000
	161532325	0050	CMA13000	TROUBLESHOOT	     1		00:00:00		00:00:00	                  0.000	                 24.000	PRT  REL	  180.0	                  5.000			                  0.000
	161532325	0070	CMA13000	HUMS FINAL TEST	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   30.0	                  5.000			                  0.000
	161532325	0080	MFG01000	PE HOLD	     1		00:00:00		00:00:00	                  0.000	                  0.000	PRT  REL	    0.0	                  0.000			                  0.000
	161532325	0090	CMQ13000	HUMS FINAL INSPECTION	     1		00:00:00		00:00:00	                  0.000	                  0.960	PRT  REL	   45.0	                  5.000			                  0.000
	161532325	9995	MFG01000	DELETED SEQ	     1		00:00:00		00:00:00	                  0.000	                  4.000	DLT  PRT  REL	   45.0	                 15.000			                  0.000
	161532325	9996	MFG01000	DELETED SEQ	     1		00:00:00		00:00:00	                  0.000	                  4.000	DLT  PRT  REL	   10.0	                  5.000			                  0.000
	161532325	9997	MFG01000	DELETED SEQ	     1		00:00:00		00:00:00	                  0.000	                  8.000	DLT  PRT  REL	   20.0	                 20.000			                  0.000
	161532325	9998	MFG01000	DELETED SEQ	     1		00:00:00		00:00:00	                  0.000	                  4.000	DLT  PRT  REL	    5.0	                  5.000			                  0.000
	161532325	9999	ZPD9LAST	LAST OPERATION	     1		00:00:00		00:00:00	                  0.000	                  0.000	PRT  REL	    0.0	                  0.000			                  0.000
	161535550	0010	CMA13000	Rework: Troubleshoot	     0	07/06/2017	06:11:36	07/06/2017	08:31:57	                  0.000	                  0.000	PCNF PRT  REL		                  0.000	0046212	07/06/2017	                  0.000
	161535550	0020	CMA12000	Rework-remove and replace	     1		00:00:00		00:00:00	                  0.000	                  4.000	REL	    0.0	                  0.000			                  0.000
	161535550	0030	CMQ13000	IN-PROCESS INSPECTION	     1		00:00:00		00:00:00	                  0.000	                  0.960	REL	    0.0	                  0.000			                  0.000
	161535550	0040	CMA13000	HUMS PRETEST	     1		00:00:00		00:00:00	                  0.000	                  4.000	REL	    0.0	                  0.000			                  0.000
	161535550	0050	CMA12000	Rework-Coating	     1		00:00:00		00:00:00	                  0.000	                  4.000	REL	    0.0	                  0.000			                  0.000
	161546189	0005	KIT02000	KITTING	     1		00:00:00		00:00:00	                  0.000	                 16.000	PRT  REL	   20.0	                  5.000	0043519	07/06/2017	                  0.000
	161546189	0010	CMA12000	HUMS MECH ASSY	     1	07/07/2017	06:51:30	07/07/2017	08:36:20	                  0.000	                  4.000	PCNF PRT  REL	    9.0	                  2.400	QOP-189	07/07/2017	                  0.000
	161546189	0015	CMQ13000	HUMS INPROCESS INSPECT	     1	07/07/2017	08:16:26	07/07/2017	08:36:37	                  0.000	                  0.000	PCNF REL		                  0.000	QOP-189	07/07/2017	                  0.000
	161546189	0030	CMA11000	HUMS ELECTRICAL ASSY	     1	07/19/2017	03:52:34	07/20/2017	04:36:43	                  0.000	                  4.000	PCNF PRT  REL	  238.2	                 10.200	QOP-714	07/20/2017	                  0.000
	161546189	0040	CMQ13000	HUMS INPROCESS INSPECT 2	     1	07/24/2017	12:16:31	07/24/2017	12:36:41	                  0.000	                  0.000	PCNF REL		                  0.000	QOP-714	07/24/2017	                  0.000
	161546189	0060	CMA13000	HUMS PRETEST	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   18.0	                 15.000			                  0.000
	161546189	0070	CMA12000	HUMS FINAL MECH ASSY	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	    7.8	                  6.000			                  0.000
	161546189	0090	PSA34000	PAINT	     1		00:00:00		00:00:00	                  0.000	                  8.000	PRT  REL	    6.0	                  6.000			                  0.000
	161546189	0120	CMA13000	HUMS FINAL TEST	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   30.0	                  6.000			                  0.000
	161546189	0125	CMQ13000	HUMS FINAL INSPECTION	     1		00:00:00		00:00:00	                  0.000	                  0.000	REL		                  0.000			                  0.000
	161546189	9999	ZPD9LAST	LAST OPERATION	     1		00:00:00		00:00:00	                  0.000	                  0.000	PRT  REL	    0.0	                  0.000			                  0.000
	161546192	0005	KIT02000	KITTING	     1		00:00:00		00:00:00	                  0.000	                 16.000	PRT  REL	   20.0	                  5.000	0043519	07/06/2017	                  0.000
	161546192	0010	CMA12000	HUMS MECH ASSY	     1	07/07/2017	06:51:30	07/07/2017	08:36:20	                  0.000	                  4.000	PCNF PRT  REL	    9.0	                  2.400	QOP-189	07/07/2017	                  0.000
	161546192	0015	CMQ13000	HUMS INPROCESS INSPECT	     1	07/07/2017	08:16:26	07/07/2017	08:36:37	                  0.000	                  0.000	PCNF REL		                  0.000	QOP-189	07/07/2017	                  0.000
	161546192	0030	CMA11000	HUMS ELECTRICAL ASSY	     1	07/20/2017	04:11:44	07/21/2017	08:16:15	                  0.000	                  4.000	PCNF PRT  REL	  238.2	                 10.200	QOP-714	07/21/2017	                  0.000
	161546192	0040	CMQ13000	HUMS INPROCESS INSPECT 2	     1	07/24/2017	12:16:31	07/24/2017	12:36:41	                  0.000	                  0.000	PCNF REL		                  0.000	QOP-714	07/24/2017	                  0.000
	161546192	0060	CMA13000	HUMS PRETEST	     1	07/25/2017	07:02:01	07/25/2017	07:31:51	                  0.000	                  4.000	PCNF PRT  REL	   18.0	                 15.000	FCT-406	07/25/2017	                  0.000
	161546192	0070	CMA12000	HUMS FINAL MECH ASSY	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	    7.8	                  6.000			                  0.000
	161546192	0090	PSA34000	PAINT	     1		00:00:00		00:00:00	                  0.000	                  8.000	PRT  REL	    6.0	                  6.000			                  0.000
	161546192	0120	CMA13000	HUMS FINAL TEST	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   30.0	                  6.000			                  0.000
	161546192	0125	CMQ13000	HUMS FINAL INSPECTION	     1		00:00:00		00:00:00	                  0.000	                  0.000	REL		                  0.000			                  0.000
	161546192	9999	ZPD9LAST	LAST OPERATION	     1		00:00:00		00:00:00	                  0.000	                  0.000	PRT  REL	    0.0	                  0.000			                  0.000
	161546193	0005	KIT02000	KITTING	     1		00:00:00		00:00:00	                  0.000	                 16.000	PRT  REL	   20.0	                  5.000	0008934	07/06/2017	                  0.000
	161546193	0010	CMA12000	HUMS MECH ASSY	     1	07/07/2017	06:51:30	07/07/2017	08:36:20	                  0.000	                  4.000	PCNF PRT  REL	    9.0	                  2.400	QOP-189	07/07/2017	                  0.000
	161546193	0015	CMQ13000	HUMS INPROCESS INSPECT	     1	07/07/2017	08:16:26	07/07/2017	08:36:37	                  0.000	                  0.000	PCNF REL		                  0.000	QOP-189	07/07/2017	                  0.000
	161546193	0030	CMA11000	HUMS ELECTRICAL ASSY	     1	07/24/2017	04:01:47	07/24/2017	12:32:07	                  0.000	                  4.000	PCNF PRT  REL	  238.2	                 10.200	QOP-714	07/24/2017	                  0.000
	161546193	0040	CMQ13000	HUMS INPROCESS INSPECT 2	     1	07/24/2017	12:16:31	07/24/2017	12:36:41	                  0.000	                  0.000	PCNF REL		                  0.000	QOP-714	07/24/2017	                  0.000
	161546193	0060	CMA13000	HUMS PRETEST	     1	07/25/2017	07:02:01	07/25/2017	07:31:51	                  0.000	                  4.000	PCNF PRT  REL	   18.0	                 15.000	FCT-406	07/25/2017	                  0.000
	161546193	0070	CMA12000	HUMS FINAL MECH ASSY	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	    7.8	                  6.000			                  0.000
	161546193	0090	PSA34000	PAINT	     1		00:00:00		00:00:00	                  0.000	                  8.000	PRT  REL	    6.0	                  6.000			                  0.000
	161546193	0120	CMA13000	HUMS FINAL TEST	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   30.0	                  6.000			                  0.000
	161546193	0125	CMQ13000	HUMS FINAL INSPECTION	     1		00:00:00		00:00:00	                  0.000	                  0.000	REL		                  0.000			                  0.000
	161546193	9999	ZPD9LAST	LAST OPERATION	     1		00:00:00		00:00:00	                  0.000	                  0.000	PRT  REL	    0.0	                  0.000			                  0.000
	161546195	0005	KIT02000	KITTING	     1		00:00:00		00:00:00	                  0.000	                 16.000	PRT  REL	   20.0	                  5.000	0008934	07/06/2017	                  0.000
	161546195	0010	CMA12000	HUMS MECH ASSY	     1	07/07/2017	06:51:30	07/07/2017	08:36:20	                  0.000	                  4.000	PCNF PRT  REL	    9.0	                  2.400	QOP-189	07/07/2017	                  0.000
	161546195	0015	CMQ13000	HUMS INPROCESS INSPECT	     1	07/07/2017	08:16:26	07/07/2017	08:36:37	                  0.000	                  0.000	PCNF REL		                  0.000	QOP-189	07/07/2017	                  0.000
	161546195	0030	CMA11000	HUMS ELECTRICAL ASSY	     1	07/24/2017	04:06:25	07/24/2017	12:32:07	                  0.000	                  4.000	PCNF PRT  REL	  238.2	                 10.200	QOP-189	07/24/2017	                  0.000
	161546195	0040	CMQ13000	HUMS INPROCESS INSPECT 2	     1	07/24/2017	12:16:31	07/24/2017	13:06:36	                  0.000	                  0.000	PCNF REL		                  0.000	QOP-189	07/24/2017	                  0.000
	161546195	0060	CMA13000	HUMS PRETEST	     1	07/25/2017	07:02:01	07/25/2017	07:31:51	                  0.000	                  4.000	PCNF PRT  REL	   18.0	                 15.000	FCT-406	07/25/2017	                  0.000
	161546195	0070	CMA12000	HUMS FINAL MECH ASSY	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	    7.8	                  6.000			                  0.000
	161546195	0090	PSA34000	PAINT	     1		00:00:00		00:00:00	                  0.000	                  8.000	PRT  REL	    6.0	                  6.000			                  0.000
	161546195	0120	CMA13000	HUMS FINAL TEST	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   30.0	                  6.000			                  0.000
	161546195	0125	CMQ13000	HUMS FINAL INSPECTION	     1		00:00:00		00:00:00	                  0.000	                  0.000	REL		                  0.000			                  0.000
	161546195	9999	ZPD9LAST	LAST OPERATION	     1		00:00:00		00:00:00	                  0.000	                  0.000	PRT  REL	    0.0	                  0.000			                  0.000
	161547113	0005	KIT02000	KITTING	     1		00:00:00		00:00:00	                  0.000	                 16.000	PRT  REL	    0.0	                  0.000	00848031	07/06/2017	                  0.000
	161547113	0010	CMA11000	HUMS ASSEMBLY	     1	07/06/2017	07:56:42	07/06/2017	08:52:56	                  0.000	                  0.000	PCNF PRT  REL	    0.0	                  0.000	00848031	07/06/2017	                  0.000
	161547113	0015	CMQ13000	HUMS INPROCESS INSPECT	     1	07/06/2017	08:31:58	07/06/2017	08:56:40	                  0.000	                  0.000	PCNF PRT  REL	    0.0	                  0.000	ACC-543	07/06/2017	                  0.000
	161547113	0030	CMA13000	HUMS PRETEST	     1	07/07/2017	04:56:35	07/07/2017	13:06:34	                  0.000	                  0.000	PCNF PRT  REL	    0.0	                  0.000	DIS-712	07/07/2017	                  0.000
	161547113	0031	CMA13000	TROUBLESHOOT	     1	07/18/2017	13:26:21	07/21/2017	08:26:38	                  0.000	                  4.000	PCNF PRT  REL	    0.0	                  0.000			                  0.000
	161547113	0040	HNT11000	BURN-IN TEST	     1		00:00:00		00:00:00	                  0.000	                  8.000	PRT  REL	   45.0	               1270.000			                  0.000
	161547113	0045	CMA13000	TROUBLESHOOT	     1	07/18/2017	13:26:21	07/18/2017	13:26:21	                  0.000	                  8.000	PCNF PRT  REL	  240.0	                  0.000			                 24.000
	161547113	0060	CMA13000	HUMS FINAL TEST	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   25.0	                 80.000			                  0.000
	161547113	0065	PSA34000	PAINT	     1		00:00:00		00:00:00	                  0.000	                  8.000	PRT  REL	   60.0	                 15.000			                  0.000
	161547113	0070	CMA12000	HUMS FINAL MECH ASSY	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   30.0	                  3.000			                  0.000
	161547113	0075	CMA13000	BONDING TESTS	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   20.0	                  3.000			                  0.000
	161547113	0080	CMQ13000	HUMS FINAL INSPECTION	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   60.0	                  3.000			                  0.000
	161547113	9999	ZPD9LAST	LAST OPERATION	     1		00:00:00		00:00:00	                  0.000	                  0.000	PRT  REL	    0.0	                  0.000			                  0.000
	161553846	0005	KIT02000	KITTING	     1	07/07/2017	11:42:13	07/07/2017	12:51:55	                  0.000	                 16.000	PCNF PRT  REL	    0.0	                  0.000	0045211	07/10/2017	                  0.000
	161553846	0010	CMA11000	HUMS ASSEMBLY	     1	07/10/2017	02:16:18	07/18/2017	11:11:50	                  0.000	                  4.000	PCNF PRT  REL	  160.0	                  3.000	00848031	07/18/2017	                  0.000
	161553846	0016	CMQ13000	HUMS INPROCESS INSPECT	     1	07/18/2017	11:57:01	07/18/2017	12:06:46	                  0.000	                  0.000	PCNF REL		                  0.000	ACC-543	07/18/2017	                  0.000
	161553846	0040	HNT11000	BURN-IN TEST	     1		00:00:00		00:00:00	                  0.000	                  8.000	PRT  REL	   70.0	               1204.800	ESS-102	07/19/2017	                  0.000
	161553846	0080	CMA13000	HUMS FINAL TEST	     1	07/21/2017	09:36:39	07/23/2017	17:41:26	                  0.000	                  4.000	PCNF PRT  REL	  150.0	                  3.000	FCT-424	07/21/2017	                  0.000
	161553846	0090	CMA13000	HUMS PROGRAMMING	     1	07/23/2017	17:16:34	07/23/2017	18:36:16	                  0.000	                  4.000	PCNF PRT  REL	   30.0	                  3.000	FCT-424	07/23/2017	                  0.000
	161553846	0100	PSA34000	PAINT	     1		00:00:00		00:00:00	                  0.000	                  8.000	PRT  REL	   60.0	                 15.000	8129417	07/24/2017	                  0.000
	161553846	0110	CMA12000	HUMS FINAL MECH ASSY	     1	07/23/2017	09:21:35	07/25/2017	05:46:57	                  0.000	                  4.000	PCNF PRT  REL	   30.0	                  4.800			                  0.000
	161553846	0120	CMQ13000	HUMS FINAL INSPECTION	     1		00:00:00		00:00:00	                  0.000	                  0.000	REL		                  0.000			                  0.000
	161553846	9999	ZPD9LAST	LAST OPERATION	     1		00:00:00		00:00:00	                  0.000	                  0.000	PRT  REL	    0.0	                  0.000			                  0.000
	161554187	0005	KIT02000	KITTING	     1		00:00:00		00:00:00	                  0.000	                 16.000	PRT  REL	   20.0	                  5.000	0043519	07/07/2017	                  0.000
	161554187	0010	CMA12000	HUMS MECH ASSY	     1	07/10/2017	06:11:37	07/10/2017	07:01:54	                  0.000	                  4.000	PCNF PRT  REL	   64.2	                 10.200	QOP-714	07/10/2017	                  0.000
	161554187	0020	CMA13000	HUMS PRETEST	     1	07/25/2017	04:56:19	07/25/2017	04:56:19	                  0.000	                  4.000	PCNF PRT  REL	  275.4	                  6.000			                  0.000
	161554187	0030	CMQ13000	HUMS INPROCESS INSPECT	     1		00:00:00		00:00:00	                  0.000	                  0.960	PRT  REL	   37.2	                  4.800			                  0.000
	161554187	0035	CMA12000	HUMS MECH ASSY 2	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   45.0	                  5.000			                  0.000
	161554187	0040	HNT11000	BURN-IN TEST	     1		00:00:00		00:00:00	                  0.000	                  8.000	PRT  REL	   79.2	                 15.000			                  0.000
	161554187	0050	CMA13000	CAL CHECK	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   94.8	                  6.000			                  0.000
	161554187	0060	CMA12000	HUMS MECH ASSY 3	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   52.2	                  3.000			                  0.000
	161554187	0070	PSA34000	PAINT	     1		00:00:00		00:00:00	                  0.000	                  8.000	PRT  REL	    0.0	                  0.000			                480.000
	161554187	0080	CMA13000	HUMS FINAL TEST	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	  205.2	                  9.000			                  0.000
	161554187	0100	CMQ13000	HUMS FINAL INSPECTION	     1		00:00:00		00:00:00	                  0.000	                  0.960	PRT  REL	  134.4	                  6.000			                  0.000
	161554187	9999	ZPD9LAST	LAST OPERATION	     1		00:00:00		00:00:00	                  0.000	                  0.000	PRT  REL	    0.0	                  0.000			                  0.000
	161554228	0005	KIT02000	KITTING	     1		00:00:00		00:00:00	                  0.000	                 16.000	PRT  REL	    0.0	                  0.000	00848031	07/07/2017	                  0.000
	161554228	0010	CMA11000	HUMS ASSEMBLY	     1	07/07/2017	07:16:49	07/07/2017	10:56:37	                  0.000	                  0.000	PCNF PRT  REL	    0.0	                  0.000	00848031	07/07/2017	                  0.000
	161554228	0015	CMQ13000	HUMS INPROCESS INSPECT	     1	07/07/2017	11:11:36	07/07/2017	13:06:35	                  0.000	                  0.000	PCNF PRT  REL	    0.0	                  0.000	ACC-543	07/07/2017	                  0.000
	161554228	0030	CMA13000	HUMS PRETEST	     1	07/10/2017	04:26:34	07/10/2017	07:46:28	                  0.000	                  0.000	PCNF PRT  REL	    0.0	                  0.000	DIS-712	07/10/2017	                  0.000
	161554228	0031	CMA13000	TROUBLESHOOT	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	    0.0	                  0.000			                  0.000
	161554228	0040	HNT11000	BURN-IN TEST	     1		00:00:00		00:00:00	                  0.000	                  8.000	PRT  REL	   45.0	               1270.000			                  0.000
	161554228	0045	CMA13000	TROUBLESHOOT	     1		00:00:00		00:00:00	                  0.000	                  8.000	PRT  REL	  240.0	                  0.000			                 24.000
	161554228	0060	CMA13000	HUMS FINAL TEST	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   25.0	                 80.000			                  0.000
	161554228	0065	PSA34000	PAINT	     1		00:00:00		00:00:00	                  0.000	                  8.000	PRT  REL	   60.0	                 15.000			                  0.000
	161554228	0070	CMA12000	HUMS FINAL MECH ASSY	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   30.0	                  3.000			                  0.000
	161554228	0075	CMA13000	BONDING TESTS	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   20.0	                  3.000			                  0.000
	161554228	0080	CMQ13000	HUMS FINAL INSPECTION	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   60.0	                  3.000			                  0.000
	161554228	9999	ZPD9LAST	LAST OPERATION	     1		00:00:00		00:00:00	                  0.000	                  0.000	PRT  REL	    0.0	                  0.000			                  0.000
	161555208	0005	KIT02000	KITTING	     1		00:00:00		00:00:00	                  0.000	                 16.000	PRT  REL	   20.0	                  5.000	0043519	07/07/2017	                  0.000
	161555208	0010	CMA12000	HUMS MECH ASSY	     1	07/10/2017	09:41:54	07/10/2017	09:56:29	                  0.000	                  4.000	PCNF PRT  REL	    9.0	                  2.400	QOP-714	07/10/2017	                  0.000
	161555208	0015	CMQ13000	HUMS INPROCESS INSPECT	     1	07/10/2017	09:46:27	07/10/2017	10:51:28	                  0.000	                  0.000	PCNF REL		                  0.000	QOP-714	07/10/2017	                  0.000
	161555208	0030	CMA11000	HUMS ELECTRICAL ASSY	     1	07/24/2017	04:32:14	07/24/2017	21:41:31	                  0.000	                  4.000	PCNF PRT  REL	  238.2	                 10.200			                  0.000
	161555208	0040	CMQ13000	HUMS INPROCESS INSPECT 2	     1		00:00:00		00:00:00	                  0.000	                  0.000	REL		                  0.000			                  0.000
	161555208	0060	CMA13000	HUMS PRETEST	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   18.0	                 15.000			                  0.000
	161555208	0070	CMA12000	HUMS FINAL MECH ASSY	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	    7.8	                  6.000			                  0.000
	161555208	0090	PSA34000	PAINT	     1		00:00:00		00:00:00	                  0.000	                  8.000	PRT  REL	    6.0	                  6.000			                  0.000
	161555208	0120	CMA13000	HUMS FINAL TEST	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   30.0	                  6.000			                  0.000
	161555208	0125	CMQ13000	HUMS FINAL INSPECTION	     1		00:00:00		00:00:00	                  0.000	                  0.000	REL		                  0.000			                  0.000
	161555208	9999	ZPD9LAST	LAST OPERATION	     1		00:00:00		00:00:00	                  0.000	                  0.000	PRT  REL	    0.0	                  0.000			                  0.000
	161555209	0005	KIT02000	KITTING	     1		00:00:00		00:00:00	                  0.000	                 16.000	PRT  REL	   20.0	                  5.000	0043519	07/07/2017	                  0.000
